T,H,Sample Position (deg),Temperature (K),Magnetic Field (Oe),Abs. Magnetic Field (Oe),Res. ch2 (ohm-cm),Res. Std.Dev. ch2,Field Polarity,Time Stamp (sec),Mean_res,Zeroed Res.,Pct. Mean Res. (%),L (cm),H (cm),W (cm)
5.0,7.0,56.9771996,5.0002588,-1.0819999999948777,70000.223,0.00027103564866307137,1.5294897042615474e-05,0.0,19293931.18,0.00027328695085488953,-2.2513021918181618e-06,-0.8237869333957195,0.0786,0.0802,0.09172
5.0,7.0,57.987999,5.000652575,-1.0819999999948777,70000.223,0.0002709094684407309,7.43920437709646e-06,0.0,19293931.235,0.00027328695085488953,-2.377482414158609e-06,-0.8699582642791495,0.0786,0.0802,0.09172
5.0,7.0,58.9987984,4.999497525,-1.0819999999948777,70000.223,0.0002703840554406546,1.1987420570597005e-05,0.0,19293931.197499998,0.00027328695085488953,-2.9028954142349393e-06,-1.0622151570553124,0.0786,0.0802,0.09172
5.0,7.0,60.0095978,5.0007421999999995,-1.0819999999948777,70000.223,0.0002696807410490374,1.21989456151643e-05,0.0,19293931.725,0.00027328695085488953,-3.606209805852127e-06,-1.3195689712118601,0.0786,0.0802,0.09172
5.0,7.0,61.0203972,5.000026125,-1.0819999999948777,70000.223,0.00026938809343781496,9.384382235538945e-06,0.0,19293931.185000002,0.00027328695085488953,-3.898857417074578e-06,-1.42665334179999,0.0786,0.0802,0.09172
5.0,7.0,61.9780006,4.9989407,-1.0819999999948777,70000.223,0.0002690458143208154,9.76820988944991e-06,0.0,19293931.2,0.00027328695085488953,-4.241136534074129e-06,-1.5518986621231308,0.0786,0.0802,0.09172
5.0,7.0,62.9888,4.9998901,-1.0819999999948777,70000.223,0.00026868075184448607,7.34087660355593e-06,0.0,19293930.8475,0.00027328695085488953,-4.606199010403469e-06,-1.6854807724973588,0.0786,0.0802,0.09172
5.0,7.0,63.9995995,4.9994974249999995,-1.0819999999948777,70000.223,0.0002681574803624962,7.46681225049012e-06,0.0,19293931.375,0.00027328695085488953,-5.1294704923933476e-06,-1.876954050073545,0.0786,0.0802,0.09172
5.0,7.0,65.0103989,4.999848725,-1.0819999999948777,70000.223,0.00026753379762374887,1.02587216629853e-05,0.0,19293931.42,0.00027328695085488953,-5.753153231140664e-06,-2.1051693881262135,0.0786,0.0802,0.09172
5.0,7.0,66.0212021,5.000124825,-1.0819999999948777,70000.223,0.0002672272385636891,1.069851707557028e-05,0.0,19293931.41,0.00027328695085488953,-6.059712291200459e-06,-2.2173441769702564,0.0786,0.0802,0.09172
5.0,7.0,66.9787979,5.00001335,-1.0819999999948777,70000.223,0.0002665585564773948,1.016324560492464e-05,0.0,19293931.425,0.00027328695085488953,-6.728394377494753e-06,-2.462025485098046,0.0786,0.0802,0.09172
5.0,7.0,67.9896011,5.00062215,-1.0819999999948777,70000.223,0.0002662640922386758,9.237523264110184e-06,0.0,19293931.0225,0.00027328695085488953,-7.022858616213747e-06,-2.569774588301788,0.0786,0.0802,0.09172
5.0,7.0,69.0003967,4.99988375,-1.0819999999948777,70000.223,0.00026604042940950486,1.107480016000503e-05,0.0,19293930.915,0.00027328695085488953,-7.246521445384679e-06,-2.651616340522769,0.0786,0.0802,0.09172
5.0,7.0,70.0112,5.000406999999999,-1.0819999999948777,70000.223,0.0002656845787352303,1.0647540279768344e-05,0.0,19293931.0625,0.00027328695085488953,-7.6023721196592504e-06,-2.781827707425362,0.0786,0.0802,0.09172
5.0,7.0,71.0219955,5.000049825,-1.0819999999948777,70000.223,0.000265639512552113,9.59719227653817e-06,0.0,19293931.0925,0.00027328695085488953,-7.647438302776509e-06,-2.7983181336884106,0.0786,0.0802,0.09172
5.0,7.0,71.979599,4.9999858249999996,-1.0819999999948777,70000.223,0.0002651961203615925,6.40231089649807e-06,0.0,19293931.1325,0.00027328695085488953,-8.090830493297056e-06,-2.9605623202964937,0.0786,0.0802,0.09172
5.0,7.0,72.9904022,4.9996668,-1.0819999999948777,70000.223,0.00026490332260724477,8.633208539136404e-06,0.0,19293931.0275,0.00027328695085488953,-8.383628247644762e-06,-3.0677016306191356,0.0786,0.0802,0.09172
5.0,7.0,74.0011978,5.000456225,-1.0819999999948777,70000.223,0.0002641094715161951,1.183333864553783e-05,0.0,19293931.07,0.00027328695085488953,-9.177479338694412e-06,-3.3581842491877665,0.0786,0.0802,0.09172
5.0,7.0,75.012001,4.999530775,-1.0819999999948777,70000.223,0.0002644068178630937,8.543743108904005e-06,0.0,19293931.1,0.00027328695085488953,-8.880132991795808e-06,-3.249380537203549,0.0786,0.0802,0.09172
5.0,7.0,76.0227966,4.999640575,-1.0819999999948777,70000.223,0.0002641014538938828,7.98235081555148e-06,0.0,19293931.1325,0.00027328695085488953,-9.18549696100673e-06,-3.3611180234815032,0.0786,0.0802,0.09172
5.0,7.0,76.9804001,5.000147225,-1.0819999999948777,70000.223,0.0002638826884694258,5.691264885192895e-06,0.0,19293930.615000002,0.00027328695085488953,-9.404262385463746e-06,-3.4411677381761416,0.0786,0.0802,0.09172
5.0,7.0,77.9911957,5.000061875,-1.0819999999948777,70000.223,0.0002637385423689228,1.5282968458781184e-05,0.0,19293930.5325,0.00027328695085488953,-9.548408485966743e-06,-3.4939130668689615,0.0786,0.0802,0.09172
5.0,7.0,79.0019989,4.998802424999999,-1.0819999999948777,70000.223,0.000263700569097414,1.1688834790808656e-05,0.0,19293930.435000002,0.00027328695085488953,-9.586381757475525e-06,-3.507808085050399,0.0786,0.0802,0.09172
5.0,7.0,80.0128021,4.9995238749999995,-1.0819999999948777,70000.223,0.00026347900559952047,1.1114713270240084e-05,0.0,19293930.5475,0.00027328695085488953,-9.807945255369064e-06,-3.5888816588893433,0.0786,0.0802,0.09172
5.0,7.0,81.0235977,5.000215525,-1.0819999999948777,70000.223,0.00026335530595406303,1.3908513414387225e-05,0.0,19293930.4925,0.00027328695085488953,-9.931644900826504e-06,-3.6341453076184487,0.0786,0.0802,0.09172
5.0,7.0,81.9812012,5.000122525,-1.0819999999948777,70000.223,0.0002634624610373672,9.33537469769413e-06,0.0,19293930.567500003,0.00027328695085488953,-9.824489817522337e-06,-3.5949355747830656,0.0786,0.0802,0.09172
5.0,7.0,82.9919968,5.0000388749999995,-1.0819999999948777,70000.223,0.000263204117130574,6.7801144243554145e-06,0.0,19293930.6625,0.00027328695085488953,-1.0082833724315513e-05,-3.689467679585374,0.0786,0.0802,0.09172
5.0,7.0,84.0028,5.000379575,-1.0819999999948777,70000.223,0.0002631837161742172,1.3184462673933726e-05,0.0,19293931.17,0.00027328695085488953,-1.0103234680672324e-05,-3.696932710862203,0.0786,0.0802,0.09172
5.0,7.0,85.0135956,4.99985315,-1.0819999999948777,70000.223,0.0002633438823421551,7.3069937807675105e-06,0.0,19293931.630000003,0.00027328695085488953,-9.943068512734436e-06,-3.6383253871547003,0.0786,0.0802,0.09172
5.0,7.0,86.0243988,5.0002382999999995,-1.0819999999948777,70000.223,0.00026333426633695395,1.1864841668798874e-05,0.0,19293931.0475,0.00027328695085488953,-9.952684517935582e-06,-3.641844034924404,0.0786,0.0802,0.09172
5.0,7.0,86.9819946,4.999855275,-1.0819999999948777,70000.223,0.00026388860206923387,1.3753137113779984e-05,0.0,19293931.215,0.00027328695085488953,-9.398348785655665e-06,-3.439003858858237,0.0786,0.0802,0.09172
5.0,7.0,87.9927979,4.9999965500000005,-1.0819999999948777,70000.223,0.0002636445608054551,1.3609931491432065e-05,0.0,19293931.237499997,0.00027328695085488953,-9.642390049434456e-06,-3.528302401293354,0.0786,0.0802,0.09172
5.0,7.0,89.0036011,4.999442675,-1.0819999999948777,70000.223,0.0002637117538865884,1.0648253591221571e-05,0.0,19293930.8075,0.00027328695085488953,-9.575196968301155e-06,-3.5037153945141757,0.0786,0.0802,0.09172
5.0,7.0,90.0143967,4.999698175000001,-1.0819999999948777,70000.223,0.0002642202768888521,1.0217279416464904e-05,0.0,19293930.3675,0.00027328695085488953,-9.06667396603745e-06,-3.3176388179806255,0.0786,0.0802,0.09172
5.0,7.0,91.0251999,4.999499800000001,-1.0819999999948777,70000.223,0.00026430970095786186,7.9792941761606e-06,0.0,19293930.8425,0.00027328695085488953,-8.977249897027678e-06,-3.2849171425658144,0.0786,0.0802,0.09172
5.0,7.0,91.9827957,4.9997373750000005,-1.0819999999948777,70000.223,0.0002647589683466944,1.4039243501123926e-05,0.0,19293930.3525,0.00027328695085488953,-8.527982508195117e-06,-3.120523128352119,0.0786,0.0802,0.09172
5.0,7.0,92.9935989,4.9993967999999995,-1.0819999999948777,70000.223,0.00026512356731950586,1.450832339338903e-05,0.0,19293930.4075,0.00027328695085488953,-8.163383535383679e-06,-2.987110621215972,0.0786,0.0802,0.09172
5.0,7.0,94.0043945,4.9996109,-1.0819999999948777,70000.223,0.0002657212655142495,1.4017038727886025e-05,0.0,19293931.064999998,0.00027328695085488953,-7.565685340640046e-06,-2.7684034371100616,0.0786,0.0802,0.09172
5.0,7.0,95.0151978,5.000393525,-1.0819999999948777,70000.223,0.00026598963252183976,1.8804133987767355e-05,0.0,19293931.475,0.00027328695085488953,-7.297318333049775e-06,-2.670203721847122,0.0786,0.0802,0.09172
5.0,7.0,96.026001,4.99993585,-1.0819999999948777,70000.223,0.0002668335088252492,1.8619639654265633e-05,0.0,19293931.0175,0.00027328695085488953,-6.4534420296403355e-06,-2.361416090103401,0.0786,0.0802,0.09172
5.0,7.0,96.9835968,5.000488150000001,-1.0819999999948777,70000.223,0.00026713115926273824,1.757318678925323e-05,0.0,19293930.9925,0.00027328695085488953,-6.155791592151296e-06,-2.252501106582257,0.0786,0.0802,0.09172
5.0,7.0,97.9944,5.0002322249999995,-1.0819999999948777,70000.223,0.0002675419564205977,1.9139753794144716e-05,0.0,19293931.052500002,0.00027328695085488953,-5.744994434291821e-06,-2.1021839558458497,0.0786,0.0802,0.09172
5.0,7.0,99.0051956,5.000151024999999,-1.0819999999948777,70000.223,0.00026820071605741395,2.088698840533566e-05,0.0,19293931.0275,0.00027328695085488953,-5.086234797475582e-06,-1.8611334282756447,0.0786,0.0802,0.09172
5.0,7.0,100.0159988,4.99950765,-1.0819999999948777,70000.223,0.00026875620514915937,1.6563401148458212e-05,0.0,19293931.0975,0.00027328695085488953,-4.530745705730169e-06,-1.6578712198138994,0.0786,0.0802,0.09172
5.0,7.0,101.0267944,5.000041250000001,-1.0819999999948777,70000.223,0.00026927467346223065,1.6612671332153604e-05,0.0,19293930.5675,0.00027328695085488953,-4.01227739265888e-06,-1.4681554974021893,0.0786,0.0802,0.09172
5.0,7.0,101.9843979,4.999557625,-1.0819999999948777,70000.223,0.00026998626040929303,1.6128144741456283e-05,0.0,19293931.18,0.00027328695085488953,-3.3006904455965013e-06,-1.2077746249030048,0.0786,0.0802,0.09172
5.0,7.0,102.9952011,4.9998021,-1.0819999999948777,70000.223,0.00027040086349630784,1.659516945607715e-05,0.0,19293931.115000002,0.00027328695085488953,-2.8860873585816985e-06,-1.0560648247395312,0.0786,0.0802,0.09172
5.0,7.0,104.0059967,4.9996902,-1.0819999999948777,70000.223,0.000270772412757125,1.8655718699932924e-05,0.0,19293931.21,0.00027328695085488953,-2.5145380977645445e-06,-0.9201090977445604,0.0786,0.0802,0.09172
5.0,7.0,105.0167999,4.9999255,-1.0819999999948777,70000.223,0.00027172557503237047,1.903769511987349e-05,0.0,19293931.155,0.00027328695085488953,-1.5613758225190683e-06,-0.5713320074869329,0.0786,0.0802,0.09172
5.0,7.0,106.0275955,4.99960005,-1.0819999999948777,70000.223,0.00027227154650742865,1.662642523771285e-05,0.0,19293931.6625,0.00027328695085488953,-1.0154043474608853e-06,-0.37155244488788153,0.0786,0.0802,0.09172
5.0,7.0,106.985199,5.0002493999999995,-1.0819999999948777,70000.223,0.00027285033898533865,1.539183744162286e-05,0.0,19293931.74,0.00027328695085488953,-4.3661186955088306e-07,-0.15976316036498797,0.0786,0.0802,0.09172
5.0,7.0,107.9959946,5.000315175,-1.0819999999948777,70000.223,0.00027326570946277246,1.193981007141082e-05,0.0,19293932.005,0.00027328695085488953,-2.1241392117075323e-08,-0.00777255995964261,0.0786,0.0802,0.09172
5.0,7.0,109.0067978,4.999296675,-1.0819999999948777,70000.223,0.00027414385380466805,1.1297662647981165e-05,0.0,19293926.305,0.00027328695085488953,8.56902949778512e-07,0.3135542868395177,0.0786,0.0802,0.09172
5.0,7.0,110.017601,4.9995255499999995,-1.0819999999948777,70000.223,0.00027483955751006603,8.897163343324926e-06,0.0,19293920.4325,0.00027328695085488953,1.552606655176494e-06,0.5681232310286561,0.0786,0.0802,0.09172
5.0,7.0,110.9751968,5.000642900000001,-1.0819999999948777,70000.223,0.00027559428097397325,1.635045556149594e-05,0.0,19293920.3175,0.00027328695085488953,2.307330119083711e-06,0.8442884345066524,0.0786,0.0802,0.09172
5.0,7.0,111.9860001,4.9998126,-1.0819999999948777,70000.223,0.00027603574055737237,8.550694710250905e-06,0.0,19293920.27,0.00027328695085488953,2.7487897024828308e-06,1.0058254497275243,0.0786,0.0802,0.09172
5.0,7.0,112.9967957,4.999725575,-1.0819999999948777,70000.223,0.0002769896886666653,8.88867117388236e-06,0.0,19293920.275,0.00027328695085488953,3.7027378117757723e-06,1.3548900890411921,0.0786,0.0802,0.09172
5.0,7.0,114.0075989,4.999598025,-1.0819999999948777,70000.223,0.0002777103285930743,6.783484915837335e-06,0.0,19293920.335,0.00027328695085488953,4.423377738184788e-06,1.6185835892814078,0.0786,0.0802,0.09172
5.0,7.0,115.0183945,5.000061275,-1.0819999999948777,70000.223,0.00027842625722107356,1.2960139098244981e-05,0.0,19293919.8925,0.00027328695085488953,5.139306366184029e-06,1.8805531512234217,0.0786,0.0802,0.09172
5.0,7.0,115.9759979,5.0001651,-1.0819999999948777,70000.223,0.0002790397312519401,9.294790582811635e-06,0.0,19293920.432499997,0.00027328695085488953,5.7527803970505655e-06,2.1050329622599464,0.0786,0.0802,0.09172
5.0,7.0,116.9868011,5.00024215,-1.0819999999948777,70000.223,0.00027984756963558757,6.7189129461348895e-06,0.0,19293920.88,0.00027328695085488953,6.560618780698032e-06,2.4006337515111,0.0786,0.0802,0.09172
5.0,7.0,117.9975967,4.99974455,-1.0819999999948777,70000.223,0.0002806703230411779,9.115765346925206e-06,0.0,19293920.924999997,0.00027328695085488953,7.383372186288374e-06,2.7016921822252726,0.0786,0.0802,0.09172
5.0,7.0,119.0084,4.999540325,-1.0819999999948777,70000.223,0.00028108672933730306,1.2981457969794344e-05,0.0,19293920.9025,0.00027328695085488953,7.799778482413526e-06,2.85406180500549,0.0786,0.0802,0.09172
5.0,7.0,120.0191956,5.00040365,-1.0819999999948777,70000.223,0.0002820615043707385,1.5618160222620265e-05,0.0,19293920.935,0.00027328695085488953,8.774553515848954e-06,3.2107473439184018,0.0786,0.0802,0.09172
